id_miejscowosc,nazwa
4859,Pusta Lisisko
4860,Górny Białek
4861,Zimna Wierzchno
4862,Bagnista Zawadice
4863,Sucha Miechnica
4864,Górna Zawadęta
4865,Nowy Rudęta
4866,Ostra Zagórze
4867,Mała Złotanka
4868,Słoneczna Kobylek
4869,Ciepła Piaskcze
4870,Mały Czernisko
4871,Radosna Wilkcze
4872,Szeroka Krzywnik
4873,Słoneczna Lisisko
4874,Mała Korytanka
4875,Słoneczna Złotisko
4876,Stara Przemyśl
4877,Czarna Wilkin
4878,Nowa Topolisko
4879,Wysoka Czerncze
4880,Wielka Jary
4881,Dębnek
4882,Ostra Topolcze
4883,Górna Ropówka
4884,Stara Las
4885,Zielony Korytowo
4886,Dolny Sosnek
4887,Wysoka Ropęta
4888,Słoneczna Stawyce
4889,Borkice
4890,Biała Białnica
4891,Zielona Miechek
4892,Piaszczysta Brzozanka
4893,Krzywa Czernanka
4894,Nowa Strumisko
4895,Zimna Ropin
4896,Gliniana Korytisko
4897,Ciepła Dębnice
4898,Ciepła Wierzchowo
4899,Krzywa Łąka
4900,Czarna Krzywanka
4901,Ropowo
4902,Zielony Brzozów
4903,Wesoła Olszyny
4904,Spokojna Czernęta
4905,Kręta Czernyce
4906,Zimna Zarośle
4907,Gliniana Złotowo
4908,Leśna Wierzchów
4909,Piaszczysta Wierzchówka
4910,Zimna Odrice
4911,Bagnista Złotice
4912,Krzywa Kamienówka
4913,Radosna Wilkowo
4914,Nowa Wierzchów
4915,Zimna Brzozek
4916,Biała Miechów
4917,Piaszczysta Dębnnik
4918,Czarny Zawadowo
4919,Zimna Białnica
4920,Zimna Odrowo
4921,Górny Żabinice
4922,Pusta Brzozów
4923,Słoneczna Lisów
4924,Czarna Czernno
4925,Złota Krzywnica
4926,Czarny Odrisko
4927,Kręta Złotyce
4928,Piaszczysta Topolyce
4929,Mała Dębnnica
4930,Szeroka Wilkcze
4931,Nowa Modrzew
4932,Sucha Wilkek
4933,Słoneczna Borkyce
4934,Nowy Piaskin
4935,Wesoła Gościniec
4936,Miła Strumcze
4937,Gliniana Krzywanka
4938,Złota Łąka
4939,Stara Wierzchęta
4940,Mała Kobylcze
4941,Dolny Krzywno
4942,Gliniana Ropisko
4943,Krzywa Białek
4944,Wielka Strumin
4945,Mokra Kamiennik
4946,Zielony Kamienin
4947,Radosna Kobylek
4948,Twarda Topolice
4949,Błękitna Staw
4950,Szeroka Dolina
4951,Mokra Sosny
4952,Słoneczna Brzozin
4953,Nowa Wierzchęta
4954,Nowy Wilkno
4955,Nowa Topolanka
4956,Wielka Miechów
4957,Dolny Stawówka
4958,Czarna Struga
4959,Zielony Krzywęta
4960,Błękitna Topolice
4961,Błękitna Łęgęta
4962,Piaszczysta Jary
4963,Wielki Białów
4964,Piaszczysta Borkyce
4965,Wielka Wadowice
4966,Słoneczna Ropęta
4967,Cicha Kamienek
4968,Mała Grabcze
4969,Nowy Łęgice
4970,Dolny Łęgek
4971,Bagnista Odrowo
4972,Słoneczna Dębnowo
4973,Zimna Korytęta
4974,Miła Uroczysko
4975,Mały Złotek
4976,Wielka Ropyce
4977,Wilcza Borkin
4978,Zielony Dębnnica
4979,Gliniana Lisice
4980,Czarny Brzoznica
4981,Mokra Wierzchin
4982,Leśna Piaskcze
4983,Wydłużona Odrice
4984,Wilcza Głęboczek
4985,Czarna Lisnik
4986,Biała Krosno
4987,Spokojna Wolica
4988,Dolna Brzozcze
4989,Wesoła Miechęta
4990,Wielki Piaskice
4991,Leśna Czerncze
4992,Miła Sosnek
4993,Górny Piaskanka
4994,Radosna Bielawa
4995,Nowy Dębnek
4996,Zielona Dębnówka
4997,Wielka Sosnisko
4998,Wielki Olszyny
4999,Dolna Strumin
5000,Twarda Kamienów
5001,Wielka Rudów
5002,Zielony Lisęta
5003,Zimna Rudanka
5004,Zielona Strumówka
5005,Piaszczysta Skała
5006,Wilcza Gościniec
5007,Dolny Łęgów
5008,Strumnica
5009,Mały Białowo
5010,Cicha Korytisko
5011,Dolny Strumnik
5012,Piaszczysta Gościniec
5013,Gładka Strumnik
5014,Nowy Borknica
5015,Nowy Kamiencze
5016,Sucha Odrek
5017,Słoneczna Łęgek
5018,Pusta Miechnica
5019,Wielki Kobylów
5020,Sucha Zawadówka
5021,Grabnik
5022,Zimna Brzozanka
5023,Piaszczysta Kamienek
5024,Zielona Żabinanka
5025,Zielony Zawadnik
5026,Stara Topolówka
5027,Gliniana Borkyce
5028,Ostra Kopce
5029,Wielka Wierzchnica
5030,Gliniana Topolek
5031,Czerwona Ropin
5032,Ciepła Kobylisko
5033,Krzywa Dębnęta
5034,Mokra Borków
5035,Kręta Ropnik
5036,Ostra Piaskcze
5037,Bagnista Odręta
5038,Miła Żabinęta
5039,Cichy Brzozówka
5040,Gliniana Sosnnica
5041,Rudanka
5042,Pusta Żabinnik
5043,Ostra Lisice
5044,Sucha Łęgnik
5045,Nowa Stawów
5046,Pusta Wierzchnica
5047,Spokojna Żabinnica
5048,Biała Czernek
5049,Ciepła Wierzchanka
5050,Twarda Brzeźno
5051,Czarna Skrzynka
5052,Wielka Topolyce
5053,Piaszczysta Rudyce
5054,Radosna Strumice
5055,Cichy Rudyce
5056,Twarda Zawadnica
5057,Ciepła Topolek
5058,Miła Rudisko
5059,Cicha Miechyce
5060,Nowa Grabów
5061,Nowy Złotanka
5062,Szeroka Dębnanka
5063,Ostra Łęganka
5064,Czerwona Czernów
5065,Leśna Borkek
5066,Wielka Głęboczek
5067,Szeroka Czernno
5068,Stara Złotcze
5069,Mały Czernno
5070,Kręta Grabowo
5071,Sucha Grabowo
5072,Wilcza Miechęta
5073,Czarny Odręta
5074,Stara Piaskek
5075,Górna Białówka
5076,Górny Odrek
5077,Kręta Żabinek
5078,Wesoła Kamienyce
5079,Dolna Żabinin
5080,Wysoka Stawek
5081,Mokra Topolyce
5082,Mały Topolów
5083,Wydłużona Kamienęta
5084,Wilcza Białówka
5085,Mętna Stawno
5086,Czerwona Wrzosy
5087,Górny Zagórze
5088,Ciepła Łęgnik
5089,Stara Sosnęta
5090,Czerwona Brzozyce
5091,Sucha Wydma
5092,Szeroka Korytcze
5093,Wilcza Sosncze
5094,Słoneczna Kamienin
5095,Mętna Borkcze
5096,Górny Lisin
5097,Czerwona Krzywin
5098,Czarny Łęgice
5099,Zielona Borkęta
5100,Pusta Łęgek
5101,Zielona Wierzchęta
5102,Cichy Miechin
5103,Wielka Dębnek
5104,Piaszczysta Wierzchno
5105,Mętna Borkówka
5106,Sucha Wierzchyce
5107,Ciepła Dębnnik
5108,Zimna Żabinisko
5109,Błękitna Złotisko
5110,Gliniana Miechin
5111,Mała Struga
5112,Wysoka Łęgice
5113,Ostra Odryce
5114,Czarny Borkanka
5115,Twarda Miechice
5116,Mała Białno
5117,Ciepła Strumnica
5118,Bagnista Żabinyce
5119,Nowy Lisyce
5120,Wilcza Korytów
5121,Złota Białęta
5122,Biała Cisów
5123,Bagnista Kobylek
5124,Dolny Wierzchisko
5125,Biała Czernyce
5126,Twarda Kamienisko
5127,Leśna Piaskanka
5128,Dolna Krzywęta
5129,Ciepła Łomża
5130,Spokojna Zawadin
5131,Piaszczysta Kamiennik
5132,Krzywa Korytcze
5133,Górny Żabinin
5134,Dolna Strumówka
5135,Stary Ropówka
5136,Szeroka Miechów
5137,Kręta Gaj
5138,Cicha Kamienowo
5139,Cichy Złotanka
5140,Biała Most
5141,Biała Rudek
5142,Spokojna Białnik
5143,Mętna Białyce
5144,Leśna Białice
5145,Ostra Grabek
5146,Mętna Łęgnica
5147,Kamienanka
5148,Mętna Krzywyce
5149,Cichy Zarośle
5150,Krzywa Strumyce
5151,Czarny Brzozno
5152,Spokojna Miechów
5153,Leśna Borkowo
5154,Stary Miechno
5155,Ciepła Czernyce
5156,Górna Stawisko
5157,Twarda Strumek
5158,Zimna Kobylanka
5159,Nowy Miechisko
5160,Odrcze
5161,Nowa Krzywno
5162,Spokojna Cisów
5163,Leśna Łęgowo
5164,Górny Czernówka
5165,Wydłużona Krosno
5166,Pusta Zawadnik
5167,Gliniana Odrów
5168,Zimna Zawadcze
5169,Gładka Białice
5170,Mętna Zawadice
5171,Mokra Korytowo
5172,Stara Strumanka
5173,Mętna Złotice
5174,Czarny Wierzchek
5175,Słoneczna Ropów
5176,Czarna Brzozisko
5177,Bagnista Brzozyce
5178,Dolny Smugi
5179,Wilcza Zawadin
5180,Spokojna Miechówka
5181,Górny Lisów
5182,Czerwona Odrice
5183,Zimna Rudówka
5184,Biała Strumęta
5185,Kręta Wierzchów
5186,Mała Kamienowo
5187,Spokojna Kobylin
5188,Mała Łęgnik
5189,Słoneczna Borkcze
5190,Twarda Kamienno
5191,Szeroka Zawadice
5192,Wysoka Brzozowo
5193,Czerwona Uroczysko
5194,Sucha Żabinanka
5195,Górny Borkcze
5196,Szeroka Krzywcze
5197,Twarda Brzozowo
5198,Stary Wierzchisko
5199,Stara Piaskówka
5200,Cicha Wilknica
5201,Wesoła Sosny
5202,Czerwona Tarnów
5203,Wielki Rudówka
5204,Kręta Borkowo
5205,Wielki Łęgek
5206,Miła Białisko
5207,Lisów
5208,Biała Żabinnica
5209,Mała Złotin
5210,Ostra Bielawa
5211,Błękitna Kobylcze
5212,Biała Dębnów
5213,Ostra Czernice
5214,Błękitna Wierzchcze
5215,Zielona Ropówka
5216,Nowy Piasknica
5217,Spokojna Korytyce
5218,Czerwona Wilknica
5219,Nowa Kamienanka
5220,Wielki Topolyce
5221,Złota Białnik
5222,Czerwona Złotice
5223,Bagnista Żabinowo
5224,Wesoła Mokra
5225,Krzywa Topolów
5226,Wielki Stawęta
5227,Twarda Żabinek
5228,Leśna Zawadnica
5229,Cichy Kobylówka
5230,Wydłużona Borkin
5231,Krzywa Zawadnica
5232,Wesoła Wilkęta
5233,Wysoka Strumanka
5234,Mały Sosnowiec
5235,Piaszczysta Wilkanka
5236,Spokojna Topolów
5237,Górny Źródło
5238,Cicha Białów
5239,Radosna Olszyny
5240,Biała Wrzosy
5241,Piaszczysta Miechowo
5242,Wielka Topolęta
5243,Nowy Korytów
5244,Czerwona Korytówka
5245,Wysoka Rudisko
5246,Piaszczysta Ropno
5247,Bagnista Ropęta
5248,Piaszczysta Żabinin
5249,Krzywa Czernno
5250,Wesoła Kopce
5251,Leśna Korytowo
5252,Bagnista Pustkowie
5253,Górny Topolowo
5254,Bagnista Wierzchówka
5255,Stary Jar
5256,Piaszczysta Żabinowo
5257,Mały Borkówka
5258,Wielki Borkowo
5259,Ciepła Strumyce
5260,Cicha Strumno
5261,Stary Czernyce
5262,Górny Odręta
5263,Mały Złotanka
5264,Zielona Korytyce
5265,Wilcza Strumów
5266,Stary Złotin
5267,Nowa Łęgisko
5268,Sucha Źródło
5269,Wydłużona Łąka
5270,Nowy Brzozów
5271,Ostra Korytin
5272,Szeroka Zagórze
5273,Błękitna Grabówka
5274,Nowa Las
5275,Ostra Białno
5276,Piaszczysta Stawyce
5277,Strumowo
5278,Wysoka Liscze
5279,Czarna Złotyce
5280,Bagnista Korytin
5281,Stary Sosnnica
5282,Górna Miechyce
5283,Cicha Piasków
5284,Radosna Sosnnica
5285,Pusta Białęta
5286,Zielony Czernisko
5287,Wesoła Żabinek
5288,Leśna Topolyce
5289,Czerwona Białówka
5290,Biała Strumanka
5291,Czerwona Lisek
5292,Górna Piaskisko
5293,Złota Odrówka
5294,Twarda Żabinno
5295,Dolny Rudanka
5296,Pusta Lisnik
5297,Piaszczysta Kamienin
5298,Stary Krzywnica
5299,Cichy Lisów
5300,Mętna Zawadówka
5301,Ciepła Rudów
5302,Wilcza Korytin
5303,Miła Dębnanka
5304,Mały Piaskin
5305,Krzywa Krzywów
5306,Wielki Ropin
5307,Kręta Kamienówka
5308,Mała Złotówka
5309,Wesoła Sosncze
5310,Cichy Łęgów
5311,Górny Topolcze
5312,Kręta Łany
5313,Nowa Zawadówka
5314,Twarda Krosno
5315,Stara Kamienek
5316,Bagnista Borkyce
5317,Czarny Kamienice
5318,Piaszczysta Strumek
5319,Nowa Ropęta
5320,Szeroka Odryce
5321,Dolna Krzywówka
5322,Gładka Sosnnica
5323,Biała Ropyce
5324,Gliniana Strumanka
5325,Cichy Grabno
5326,Radosna Piaskowo
5327,Mętna Korytcze
5328,Krzywa Ropówka
5329,Ciepła Czernęta
5330,Cicha Czernnik
5331,Złota Ropek
5332,Krzywa Kamienno
5333,Kręta Strumek
5334,Wydłużona Złotin
5335,Wysoka Miechów
5336,Stary Łęgów
5337,Ciepła Brzozisko
5338,Złota Staw
5339,Mętna Krosno
5340,Dolny Łąka
5341,Nowy Zagórze
5342,Wielka Wilkno
5343,Nowa Łęgcze
5344,Nowa Zawadęta
5345,Bagnista Las
5346,Złota Sosnnik
5347,Miła Żabinnica
5348,Nowa Piaskyce
5349,Leśna Białówka
5350,Zielony Krzywnik
5351,Piaszczysta Topolnica
5352,Krzywa Lisin
5353,Mokra Żabinnik
5354,Złota Brzozek
5355,Cichy Piaskówka
5356,Twarda Odrowo
5357,Wielki Złotisko
5358,Mały Lisno
5359,Spokojna Sosnice
5360,Zimna Stawisko
5361,Cicha Sosnno
5362,Pusta Zawadów
5363,Dolny Brzozówka
5364,Słoneczna Krzywisko
5365,Górna Odrno
5366,Ostra Brzozanka
5367,Mokra Kobylin
5368,Stary Wilkice
5369,Słoneczna Stawnica
5370,Wielka Łąka
5371,Twarda Wilkyce
5372,Piaszczysta Białcze
5373,Topolanka
5374,Mały Ropno
5375,Mały Zawadek
5376,Zielona Wierzchin
5377,Wielka Wilkek
5378,Krzywa Grabnica
5379,Miła Żabinisko
5380,Wielka Krzywówka
5381,Dolny Borkowo
5382,Nowa Łęgnica
5383,Gładka Sulisław
5384,Mały Liscze
5385,Miła Żabinnik
5386,Mętna Żabinin
5387,Gładka Brzozek
5388,Słoneczna Korytnik
5389,Błękitna Łęgice
5390,Gładka Wierzchnik
5391,Wydłużona Żabinówka
5392,Górny Knieja
5393,Błękitna Wilkcze
5394,Wydłużona Wierzchno
5395,Gliniana Czernęta
5396,Nowa Zagórze
5397,Szeroka Korytnik
5398,Piaszczysta Brzoznica
5399,Gliniana Topolówka
5400,Kobylów
5401,Górny Czernów
5402,Pusta Rudanka
5403,Zielona Lisyce
5404,Czarna Czernin
5405,Czarny Złotów
5406,Błękitna Borkek
5407,Cicha Kobylno
5408,Strumnik
5409,Błękitna Piasknica
5410,Górny Białice
5411,Miła Kamienówka
5412,Mały Dębnnica
5413,Sucha Złotice
5414,Górna Stawyce
5415,Górny Głęboczek
5416,Czerwona Wolica
5417,Sucha Krzywnik
5418,Czarny Białęta
5419,Górna Dębnno
5420,Wesoła Złotnica
5421,Biała Odranka
5422,Mała Grabęta
5423,Spokojna Krzywów
5424,Stara Odrin
5425,Czarny Grabowo
5426,Ostra Grabisko
5427,Wydłużona Brzozice
5428,Zielona Czernów
5429,Złota Lisęta
5430,Bagnista Lisice
5431,Wielki Białnik
5432,Wydłużona Mokra
5433,Wielki Żabinisko
5434,Wesoła Borków
5435,Wysoka Strumęta
5436,Zimna Strumnica
5437,Krzywa Zawadin
5438,Słoneczna Wilków
5439,Szeroka Kobylanka
5440,Cisna
5441,Zimna Zawadek
5442,Mała Smugi
5443,Wysoka Zawadówka
5444,Pusta Kamiencze
5445,Bagnista Białowo
5446,Pusta Stawyce
5447,Złota Wilkówka
5448,Stara Kobylno
5449,Pusta Gościniec
5450,Złota Miechów
5451,Mętna Czernanka
5452,Szeroka Białnica
5453,Mokra Rudice
5454,Wilcza Kobylice
5455,Błękitna Wolica
5456,Kręta Korytnica
5457,Wielka Ropnik
5458,Biała Złotisko
5459,Wysoka Złotanka
5460,Górna Dębnęta
5461,Złota Strumin
5462,Stara Grabanka
5463,Biała Miechówka
5464,Bagnista Ropów
5465,Zielona Las
5466,Górna Topolnik
5467,Gładka Piasków
5468,Miła Czernnica
5469,Sucha Złotin
5470,Cichy Korytek
5471,Wielki Czernisko
5472,Czarna Korytisko
5473,Wielka Rzeka
5474,Cichy Grabyce
5475,Stary Strumno
5476,Dolna Borkanka
5477,Sucha Wilkin
5478,Nowy Kamień
5479,Stara Rudek
5480,Twarda Czernno
5481,Zielony Białów
5482,Krzywa Wierzchyce
5483,Zawadowo
5484,Leśna Krzywówka
5485,Stara Wilkin
5486,Pusta Dębnno
5487,Bagnista Ropice
5488,Stara Łęganka
5489,Wesoła Piaskówka
5490,Czarny Grabnik
5491,Czarny Topolyce
5492,Czerwona Rudów
5493,Słoneczna Czernisko
5494,Wydłużona Piaskin
5495,Sucha Krzywek
5496,Wielka Rudęta
5497,Wilcza Łęgice
5498,Stary Czernówka
5499,Miła Korytin
5500,Sucha Grabek
5501,Biała Stawice
5502,Czarna Kamienin
5503,Ostra Grabyce
5504,Gliniana Kamienice
5505,Sucha Odręta
5506,Dolna Piaskno
5507,Złota Odryce
5508,Zimna Żabinnik
5509,Stary Miechanka
5510,Cicha Radom
5511,Kręta Kamiencze
5512,Radosna Łęgice
5513,Dolna Żabinanka
5514,Ostra Kamienówka
5515,Dolny Złotanka
5516,Gładka Sosnek
5517,Ostra Stróże
5518,Strumów
5519,Wydłużona Krzywęta
5520,Wielki Wadowice
5521,Kręta Strumice
5522,Wielki Wierzchisko
5523,Słoneczna Zawadno
5524,Wielki Brzozanka
5525,Słoneczna Grabice
5526,Wilcza Stawin
5527,Mętna Strumnik
5528,Wilcza Sosnyce
5529,Wydłużona Topolcze
5530,Pusta Brzozęta
5531,Pusta Ropcze
5532,Leśna Sosnów
5533,Czarna Świerki
5534,Ponikła
5535,Leśna Czernówka
5536,Dolny Czernno
5537,Wilcza Odrcze
5538,Górna Wierzchęta
5539,Mętna Złotanka
5540,Wilcza Grabówka
5541,Górna Łęgek
5542,Piaszczysta Odrnik
5543,Kręta Baranów
5544,Ostra Odrnica
5545,Mętna Czernyce
5546,Liscze
5547,Wielka Rudówka
5548,Wielki Złotnik
5549,Cicha Liscze
5550,Nowy Rudice
5551,Wielki Żabinówka
5552,Gliniana Białówka
5553,Słoneczna Wilkisko
5554,Spokojna Krzywisko
5555,Zimna Kamiennica
5556,Wielki Strumówka
5557,Zielona Piaskęta
5558,Spokojna Las
5559,Sucha Dębnnik
5560,Pusta Brzozcze
5561,Zimna Strumów
5562,Dolny Brzozcze
5563,Mokra Białnik
5564,Nowa Korytno
5565,Błękitna Strumice
5566,Biała Łęganka
5567,Czarna Piasków
5568,Mętna Topolowo
5569,Nowa Ropno
5570,Dolny Brzozno
5571,Wydłużona Czernówka
5572,Cichy Czernnica
5573,Wielka Wierzchcze
5574,Twarda Dębnanka
5575,Kręta Wilkęta
5576,Stary Wierzchek
5577,Wielki Krzywowo
5578,Bagnista Strumnik
5579,Gliniana Skała
5580,Dolna Piaskyce
5581,Złota Brzozcze
5582,Czarny Brzozówka
5583,Górna Strumin
5584,Dolny Dębnęta
5585,Zielona Borkisko
5586,Kręta Rudówka
5587,Błękitna Borknica
5588,Kręta Rudice
5589,Złota Białice
5590,Błękitna Odrice
5591,Mokra Jar
5592,Dolna Żabinówka
5593,Spokojna Kobylówka
5594,Wysoka Wilkice
5595,Czerwona Miechin
5596,Dolna Ropnik
5597,Kręta Strumno
5598,Cicha Łąka
5599,Ciepła Kamionki
5600,Wydłużona Borkcze
5601,Ciepła Radom
5602,Zielony Wilkanka
5603,Wydłużona Topolnica
5604,Cichy Dębnisko
5605,Sucha Złotno
5606,Szeroka Wilkanka
5607,Spokojna Odrno
5608,Górny Łęgyce
5609,Krzywa Grabek
5610,Słoneczna Sosnnik
5611,Pusta Piaskisko
5612,Wysoka Stawów
5613,Gładka Borknik
5614,Biała Zawadin
5615,Kręta Stawin
5616,Bagnista Wierzchowo
5617,Bagnista Brzozanka
5618,Czerwona Stawówka
5619,Zimna Odrcze
5620,Twarda Wydma
5621,Twarda Wilkęta
5622,Stary Krzywek
5623,Sucha Piasków
5624,Miła Stawanka
5625,Stary Staw
5626,Dolna Złotno
5627,Mała Łęgówka
5628,Miła Sosnno
5629,Spokojna Grabnica
5630,Biała Wilkęta
5631,Gładka Miechno
5632,Zielony Stawęta
5633,Nowa Ropanka
5634,Pusta Żabincze
5635,Złota Brzozowo
5636,Piaszczysta Strumyce
5637,Miła Korytek
5638,Dębnęta
5639,Radosna Piaskówka
5640,Szeroka Kobylów
5641,Czarna Strumnica
5642,Wielka Kobylcze
5643,Wielka Czernice
5644,Czarna Rudice
5645,Cichy Topolęta
5646,Pustkowie
5647,Mała Żabinno
5648,Cicha Grabek
5649,Piaszczysta Kobylno
5650,Dolny Sosnowiec
5651,Miła Stawnik
5652,Czerwona Strumyce
5653,Gliniana Miechek
5654,Wysoka Białice
5655,Czarna Kamienice
5656,Stary Krzywin
5657,Nowa Wilknik
5658,Spokojna Kamienek
5659,Dolna Łęgin
5660,Radosna Piaskin
5661,Zimna Grabnica
5662,Gliniana Kobylnik
5663,Ciepła Gaj
5664,Dolna Wierzchisko
5665,Piaszczysta Grabowo
5666,Sucha Wolica
5667,Mała Borkno
5668,Mętna Dębnek
5669,Szeroka Brzozów
5670,Czerwona Wierzchęta
5671,Mała Łęgin
5672,Czerwona Czernówka
5673,Cichy Miechnik
5674,Wielki Czernęta
5675,Ostra Czerncze
5676,Stara Kobylnik
5677,Dolna Wilknik
5678,Dolna Brzozek
5679,Wydłużona Smugi
5680,Wilcza Topolowo
5681,Szeroka Złotice
5682,Ciepła Zagórze
5683,Czarny Piaskówka
5684,Stawanka
5685,Błękitna Korytnica
5686,Mokra Strumek
5687,Twarda Zarośle
5688,Błękitna Ropanka
5689,Ciepła Kamienisko
5690,Zimna Białanka
5691,Mokra Ropówka
5692,Gładka Brzeźno
5693,Ciepła Wierzchęta
5694,Wielki Łęgówka
5695,Mętna Wilknik
5696,Wesoła Rzeka
5697,Twarda Piasków
5698,Biała Stawów
5699,Zawadówka
5700,Cicha Grabin
5701,Mokra Brzozisko
5702,Zielony Brzeg
5703,Dolna Stawęta
5704,Radosna Przemyśl
5705,Słoneczna Odrin
5706,Strumice
5707,Ostra Stawęta
5708,Sucha Stawnica
5709,Spokojna Ropnik
5710,Wydłużona Strumno
5711,Radosna Dębnnica
5712,Biała Mokra
5713,Brzozówka
5714,Gładka Wilkówka
5715,Zielony Brzozisko
5716,Złota Sosnowo
5717,Czarna Rudcze
5718,Błękitna Grabisko
5719,Gładka Rudnica
5720,Mokra Zawadnica
5721,Wielki Topolin
5722,Gliniana Staw
5723,Cichy Rudno
5724,Zimna Złotice
5725,Dębnanka
5726,Dolna Zawadno
5727,Wielki Topolęta
5728,Błękitna Korytno
5729,Radosna Łęgnica
5730,Mokra Kamiencze
5731,Wilcza Piaskno
5732,Cichy Ropowo
5733,Stary Rudnik
5734,Złota Białnica
5735,Zielony Dębnów
5736,Piaszczysta Krzywice
5737,Mały Korytnik
5738,Krzywa Rudanka
5739,Radosna Rudin
5740,Krzywa Stawówka
5741,Nowy Złotęta
5742,Leśna Stawcze
5743,Piaszczysta Złotanka
5744,Złota Krzywanka
5745,Miła Kamiencze
5746,Twarda Stawów
5747,Czarny Staw
5748,Mętna Uroczysko
5749,Szeroka Brzozno
5750,Czerwona Wydma
5751,Czerwona Jar
5752,Wydłużona Zawadcze
5753,Twarda Miechnica
5754,Leśna Brzoznik
5755,Stary Odranka
5756,Stara Odrnica
5757,Dolna Krzywno
5758,Wielki Kamienek
5759,Dolny Korytnica
5760,Spokojna Dębnów
5761,Gliniana Dębnów
5762,Białanka
5763,Sucha Białisko
5764,Mały Most
5765,Dolna Olszówka
5766,Mokra Żabinanka
5767,Wydłużona Brzozyce
5768,Radosna Wilkek
5769,Wesoła Piaskek
5770,Cichy Wilkice
5771,Gliniana Miechęta
5772,Nowy Krzywowo
5773,Zawadęta
5774,Słoneczna Ropowo
5775,Wydłużona Kobylice
5776,Zielony Stawów
5777,Gładka Łęgów
5778,Bagnista Żabinów
5779,Radosna Żabinowo
5780,Biała Baranów
5781,Nowy Piasków
5782,Słoneczna Piaskowo
5783,Gładka Grabnica
5784,Stary Zarośle
5785,Nowa Dębnnica
5786,Szeroka Złotęta
5787,Czarna Błonie
5788,Zielona Smugi
5789,Górna Żabinno
5790,Słoneczna Złotin
5791,Ciepła Wierzchek
5792,Ciepła Wierzchnica
5793,Kręta Ropin
5794,Cicha Wydma
5795,Wielki Krzywęta
5796,Leśna Miechowo
5797,Mokra Dębncze
5798,Górny Topolice
5799,Czerwona Borkno
5800,Piaszczysta Zawadisko
5801,Mokra Kopce
5802,Słoneczna Rudowo
5803,Bagnista Wilkno
5804,Biała Rudanka
5805,Twarda Zawadęta
5806,Sosnowiec
5807,Nowy Stawówka
5808,Biała Sosnanka
5809,Radosna Piaskisko
5810,Nowa Żabinówka
5811,Błękitna Strumin
5812,Cichy Piaskisko
5813,Stary Topolno
5814,Cicha Borkisko
5815,Zielona Złotno
5816,Gładka Łączki
5817,Zimna Ropisko
5818,Górny Wilkówka
5819,Mętna Błonie
5820,Krzywa Struga
5821,Złota Odrno
5822,Gładka Dębncze
5823,Czarny Łęgisko
5824,Dolny Strumowo
5825,Mokra Łęgno
5826,Sucha Stawek
5827,Pusta Odrcze
5828,Górna Zawadowo
5829,Zimna Czersk
5830,Bagnista Brzozów
5831,Gliniana Strumice
5832,Sucha Kamienek
5833,Słoneczna Odrowo
5834,Krzywa Sosnanka
5835,Wielki Borkek
5836,Górny Dębnek
5837,Miła Sosnnica
5838,Zielony Łęgęta
5839,Wilcza Zawadyce
5840,Czarny Białowo
5841,Nowy Łęgno
5842,Górny Piaskowo
5843,Mała Wolica
5844,Cichy Zawadów
5845,Piaszczysta Tarnów
5846,Wesoła Staw
5847,Mała Złotisko
5848,Kręta Las
5849,Bagnista Odrice
5850,Zielony Białanka
5851,Mokra Dębnęta
5852,Dolna Zdrój
5853,Stary Wierzchanka
5854,Zimna Brzozęta
5855,Gładka Knieja
5856,Krzywa Błonie
5857,Zielony Sosnek
5858,Górny Złotnik
5859,Wielki Świerki
5860,Spokojna Odrin
5861,Dolny Wierch
5862,Ciepła Ropek
5863,Mokra Piasknik
5864,Mętna Strumanka
5865,Szeroka Topolcze
5866,Czarny Korytnica
5867,Gładka Piaskno
5868,Dolna Miechnica
5869,Ostra Grabice
5870,Spokojna Topolno
5871,Wilcza Krzywcze
5872,Dolny Stawyce
5873,Mała Czernowo
5874,Złota Czernów
5875,Leśna Miechanka
5876,Mokra Topolek
5877,Szeroka Odrisko
5878,Krzywa Wolica
5879,Spokojna Tarnów
5880,Pusta Strumów
5881,Wielka Ropno
5882,Czarna Ropcze
5883,Mały Knieja
5884,Miła Topolów
5885,Pusta Modrzew
5886,Ropa
5887,Zielona Stróże
5888,Czarny Łęgówka
5889,Słoneczna Rudnica
5890,Kręta Wierzchno
5891,Czerwona Świerki
5892,Słoneczna Zagórze
5893,Wydłużona Rudcze
5894,Ciepła Wadowice
5895,Szeroka Złotisko
5896,Czarny Ropno
5897,Górny Odranka
5898,Wilcza Żabinisko
5899,Stary Rzeka
5900,Sucha Sosnyce
5901,Sucha Dębnanka
5902,Słoneczna Zawadnica
5903,Cicha Brzozin
5904,Wilcza Dębnno
5905,Mokra Lisnica
5906,Wielka Złotów
5907,Dolny Borkin
5908,Nowa Żabinno
5909,Bagnista Krzywówka
5910,Szeroka Miechisko
5911,Górny Piaskęta
5912,Wesoła Sosnnik
5913,Nowy Topolnica
5914,Słoneczna Wilkno
5915,Leśna Miechęta
5916,Ostra Złotno
5917,Nowa Piasków
5918,Sucha Miechówka
5919,Cicha Wierzchisko
5920,Nowa Czernówka
5921,Cichy Odrcze
5922,Spokojna Staw
5923,Wesoła Białisko
5924,Nowa Rudowo
5925,Wesoła Odrisko
5926,Stary Kobylnica
5927,Błękitna Olszyny
5928,Dolny Ropowo
